crop_year,month,month_order,indicator,product_type,unit_original,value_lkg,value_mt,source_dataset,source_period,source_file,sugar_class,crop_year_start
2017-2018,November,3,raw_sugar_production,raw_sugar,MT,3611700.0,180585.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,November,3,refined_sugar_production,refined_sugar,LKg,1079092.0,53954.600000000006,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,November,3,refined_sugar_withdrawals,refined_sugar,LKg,1365091.0,68254.55,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2017-2018,December,4,raw_sugar_domestic_withdrawals,raw_sugar,MT,3255860.0,162793.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2017
2017-2018,December,4,raw_sugar_production,raw_sugar,MT,6062020.0,303101.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,December,4,refined_sugar_production,refined_sugar,LKg,2303886.0,115194.3,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,December,4,refined_sugar_withdrawals,refined_sugar,LKg,1915705.0,95785.25,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2017-2018,January,5,raw_sugar_domestic_withdrawals,raw_sugar,MT,3078920.0,153946.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2017
2017-2018,January,5,raw_sugar_production,raw_sugar,MT,5126720.0,256336.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,January,5,refined_sugar_production,refined_sugar,LKg,1700890.0,85044.5,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,January,5,refined_sugar_withdrawals,refined_sugar,LKg,2064024.0,103201.2,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2017-2018,February,6,raw_sugar_domestic_withdrawals,raw_sugar,MT,3287420.0,164371.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2017
2017-2018,February,6,raw_sugar_production,raw_sugar,MT,6336500.0,316825.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,February,6,refined_sugar_production,refined_sugar,LKg,2697492.0,134874.6,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,February,6,refined_sugar_withdrawals,refined_sugar,LKg,1965441.0,98272.05,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2017-2018,March,7,raw_sugar_domestic_withdrawals,raw_sugar,MT,4253960.0,212698.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2017
2017-2018,March,7,raw_sugar_production,raw_sugar,MT,6287400.0,314370.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,March,7,refined_sugar_production,refined_sugar,LKg,2753885.0,137694.25,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,March,7,refined_sugar_withdrawals,refined_sugar,LKg,1945655.0,97282.75,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2017-2018,April,8,raw_sugar_domestic_withdrawals,raw_sugar,MT,5917700.0,295885.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2017
2017-2018,April,8,raw_sugar_production,raw_sugar,MT,7318020.0,365901.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,April,8,refined_sugar_production,refined_sugar,LKg,3078483.0,153924.15,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,April,8,refined_sugar_withdrawals,refined_sugar,LKg,2549053.0,127452.65,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2017-2018,May,9,raw_sugar_domestic_withdrawals,raw_sugar,MT,5127740.0,256387.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2017
2017-2018,May,9,raw_sugar_production,raw_sugar,MT,2968500.0,148425.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,May,9,refined_sugar_production,refined_sugar,LKg,1964456.0,98222.8,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,May,9,refined_sugar_withdrawals,refined_sugar,LKg,1856270.0,92813.5,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2017-2018,June,10,raw_sugar_domestic_withdrawals,raw_sugar,MT,3834580.0,191729.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2017
2017-2018,June,10,raw_sugar_production,raw_sugar,MT,965160.0,48258.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,June,10,refined_sugar_production,refined_sugar,LKg,1068651.0,53432.55,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,June,10,refined_sugar_withdrawals,refined_sugar,LKg,1712528.0,85626.40000000001,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2017-2018,July,11,raw_sugar_domestic_withdrawals,raw_sugar,MT,3380940.0,169047.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2017
2017-2018,July,11,raw_sugar_production,raw_sugar,MT,258280.0,12914.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,July,11,refined_sugar_production,refined_sugar,LKg,999874.0,49993.7,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,July,11,refined_sugar_withdrawals,refined_sugar,LKg,2133248.0,106662.4,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2017-2018,August,12,raw_sugar_domestic_withdrawals,raw_sugar,MT,2655620.0,132781.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2017
2017-2018,August,12,raw_sugar_production,raw_sugar,MT,1180.0,59.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,August,12,refined_sugar_production,refined_sugar,LKg,17994.0,899.7,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2017
2017-2018,August,12,refined_sugar_withdrawals,refined_sugar,LKg,1291693.0,64584.65,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2017
2018-2019,September,1,raw_sugar_domestic_withdrawals,raw_sugar,MT,1324180.0,66209.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,September,1,raw_sugar_production,raw_sugar,MT,1095500.0,54775.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,September,1,refined_sugar_production,refined_sugar,LKg,757891.0,37894.55,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,September,1,refined_sugar_withdrawals,refined_sugar,LKg,963666.0,48183.3,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,October,2,raw_sugar_domestic_withdrawals,raw_sugar,MT,2188300.0,109415.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,October,2,raw_sugar_production,raw_sugar,MT,2505420.0,125271.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,October,2,refined_sugar_production,refined_sugar,LKg,810279.0,40513.95,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,October,2,refined_sugar_withdrawals,refined_sugar,LKg,1261195.0,63059.75,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,November,3,raw_sugar_domestic_withdrawals,raw_sugar,MT,1965300.0,98265.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,November,3,raw_sugar_production,raw_sugar,MT,3667200.0,183360.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,November,3,refined_sugar_production,refined_sugar,LKg,1256259.0,62812.95,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,November,3,refined_sugar_withdrawals,refined_sugar,LKg,1073164.0,53658.2,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,December,4,raw_sugar_domestic_withdrawals,raw_sugar,MT,3754260.0,187713.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,December,4,raw_sugar_production,raw_sugar,MT,6499160.0,324958.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,December,4,refined_sugar_production,refined_sugar,LKg,2041408.0,102070.4,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,December,4,refined_sugar_withdrawals,refined_sugar,LKg,1295418.0,64770.9,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,January,5,raw_sugar_domestic_withdrawals,raw_sugar,MT,2644900.0,132245.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,January,5,raw_sugar_production,raw_sugar,MT,6064640.0,303232.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,January,5,refined_sugar_production,refined_sugar,LKg,1799640.0,89982.0,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,January,5,refined_sugar_withdrawals,refined_sugar,LKg,1126850.0,56342.5,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,February,6,raw_sugar_domestic_withdrawals,raw_sugar,MT,4206240.0,210312.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,February,6,raw_sugar_production,raw_sugar,MT,7667440.0,383372.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,February,6,refined_sugar_production,refined_sugar,LKg,2474079.0,123703.95,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,February,6,refined_sugar_withdrawals,refined_sugar,LKg,976910.0,48845.5,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,March,7,raw_sugar_domestic_withdrawals,raw_sugar,MT,5682740.0,284137.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,March,7,raw_sugar_production,raw_sugar,MT,8943600.0,447180.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,March,7,refined_sugar_production,refined_sugar,LKg,3385468.0,169273.40000000002,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,March,7,refined_sugar_withdrawals,refined_sugar,LKg,1391419.0,69570.95,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,April,8,raw_sugar_domestic_withdrawals,raw_sugar,MT,4299200.0,214960.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,April,8,raw_sugar_production,raw_sugar,MT,3618960.0,180948.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,April,8,refined_sugar_production,refined_sugar,LKg,1787896.0,89394.8,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,April,8,refined_sugar_withdrawals,refined_sugar,LKg,1165581.0,58279.05,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,May,9,raw_sugar_domestic_withdrawals,raw_sugar,MT,3681980.0,184099.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,May,9,raw_sugar_production,raw_sugar,MT,1148540.0,57427.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,May,9,refined_sugar_production,refined_sugar,LKg,1195300.0,59765.0,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,May,9,refined_sugar_withdrawals,refined_sugar,LKg,1202735.0,60136.75,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,June,10,raw_sugar_domestic_withdrawals,raw_sugar,MT,3160000.0,158000.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,June,10,raw_sugar_production,raw_sugar,MT,236560.0,11828.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,June,10,refined_sugar_production,refined_sugar,LKg,415061.0,20753.050000000003,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,June,10,refined_sugar_withdrawals,refined_sugar,LKg,2062674.0,103133.7,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,July,11,raw_sugar_domestic_withdrawals,raw_sugar,MT,2479880.0,123994.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,July,11,refined_sugar_production,refined_sugar,LKg,63488.0,3174.4,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,July,11,refined_sugar_withdrawals,refined_sugar,LKg,1522326.0,76116.3,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2018-2019,August,12,raw_sugar_domestic_withdrawals,raw_sugar,MT,2297420.0,114871.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2018
2018-2019,August,12,raw_sugar_production,raw_sugar,MT,35180.0,1759.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,August,12,refined_sugar_production,refined_sugar,LKg,556988.0,27849.4,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2018
2018-2019,August,12,refined_sugar_withdrawals,refined_sugar,LKg,1468424.0,73421.2,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2018
2019-2020,September,1,raw_sugar_domestic_withdrawals,raw_sugar,MT,1458360.0,72918.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,September,1,raw_sugar_production,raw_sugar,MT,355760.0,17788.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,September,1,refined_sugar_production,refined_sugar,LKg,91060.0,4553.0,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,September,1,refined_sugar_withdrawals,refined_sugar,LKg,1050586.0,52529.3,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,October,2,raw_sugar_domestic_withdrawals,raw_sugar,MT,1929860.0,96493.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,October,2,raw_sugar_production,raw_sugar,MT,2003240.0,100162.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,October,2,refined_sugar_production,refined_sugar,LKg,665091.0,33254.55,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,October,2,refined_sugar_withdrawals,refined_sugar,LKg,1051614.0,52580.7,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,November,3,raw_sugar_domestic_withdrawals,raw_sugar,MT,2775580.0,138779.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,November,3,raw_sugar_production,raw_sugar,MT,2826840.0,141342.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,November,3,refined_sugar_production,refined_sugar,LKg,1111739.0,55586.95,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,November,3,refined_sugar_withdrawals,refined_sugar,LKg,1114830.0,55741.5,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,December,4,raw_sugar_domestic_withdrawals,raw_sugar,MT,3454280.0,172714.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,December,4,raw_sugar_production,raw_sugar,MT,5636340.0,281817.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,December,4,refined_sugar_production,refined_sugar,LKg,1912942.0,95647.1,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,December,4,refined_sugar_withdrawals,refined_sugar,LKg,1371877.0,68593.85,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,January,5,raw_sugar_domestic_withdrawals,raw_sugar,MT,2926380.0,146319.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,January,5,raw_sugar_production,raw_sugar,MT,6003240.0,300162.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,January,5,refined_sugar_production,refined_sugar,LKg,1847923.0,92396.15,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,January,5,refined_sugar_withdrawals,refined_sugar,LKg,1026899.0,51344.95,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,February,6,raw_sugar_domestic_withdrawals,raw_sugar,MT,3906820.0,195341.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,February,6,raw_sugar_production,raw_sugar,MT,7338780.0,366939.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,February,6,refined_sugar_production,refined_sugar,LKg,2717093.0,135854.65,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,February,6,refined_sugar_withdrawals,refined_sugar,LKg,1211885.0,60594.25,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,March,7,raw_sugar_domestic_withdrawals,raw_sugar,MT,5035720.0,251786.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,March,7,raw_sugar_production,raw_sugar,MT,9074860.0,453743.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,March,7,refined_sugar_production,refined_sugar,LKg,3515958.0,175797.90000000002,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,March,7,refined_sugar_withdrawals,refined_sugar,LKg,1779645.0,88982.25,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,April,8,raw_sugar_domestic_withdrawals,raw_sugar,MT,3400640.0,170032.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,April,8,raw_sugar_production,raw_sugar,MT,4785940.0,239297.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,April,8,refined_sugar_production,refined_sugar,LKg,1632007.0,81600.35,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,April,8,refined_sugar_withdrawals,refined_sugar,LKg,783729.0,39186.45,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,May,9,raw_sugar_domestic_withdrawals,raw_sugar,MT,5071720.0,253586.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,May,9,raw_sugar_production,raw_sugar,MT,3944940.0,197247.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,May,9,refined_sugar_production,refined_sugar,LKg,1693947.0,84697.35,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,May,9,refined_sugar_withdrawals,refined_sugar,LKg,1240253.0,62012.65,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,June,10,raw_sugar_domestic_withdrawals,raw_sugar,MT,2903580.0,145179.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,June,10,raw_sugar_production,raw_sugar,MT,868340.0,43417.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,June,10,refined_sugar_production,refined_sugar,LKg,1270593.0,63529.65,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,June,10,refined_sugar_withdrawals,refined_sugar,LKg,1200758.0,60037.9,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,July,11,raw_sugar_domestic_withdrawals,raw_sugar,MT,3531520.0,176576.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
2019-2020,July,11,raw_sugar_production,raw_sugar,MT,75580.0,3779.0,raw_production,2015-2020,data\extracted\raw_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,July,11,refined_sugar_production,refined_sugar,LKg,332504.0,16625.2,refined_production,2015-2020,data\extracted\refined_production\2015-2020\table_01_lattice.csv,,2019
2019-2020,July,11,refined_sugar_withdrawals,refined_sugar,LKg,1380246.0,69012.3,refined_withdrawals,2015-2020,data\extracted\refined_withdrawals\2015-2020\table_01_lattice.csv,,2019
2019-2020,August,12,raw_sugar_domestic_withdrawals,raw_sugar,MT,4181860.0,209093.0,raw_domestic_withdrawals,2015-2020,data\extracted\raw_domestic_withdrawals\2015-2020\table_01_lattice.csv,"""B"" Domestic",2019
